PIN,Property Class,Neighborhood Code,Land Square Feet,Town Code,Type of Residence,Apartments,Wall Material,Roof Material,Rooms,Bedrooms,Basement,Basement Finish,Central Heating,Other Heating,Central Air,Fireplaces,Attic Type,Attic Finish,Half Baths,Design Plan,Cathedral Ceiling,Construction Quality,Renovation,Site Desirability,Garage 1 Size,Garage 1 Material,Garage 1 Attachment,Garage 1 Area,Garage 2 Size,Garage 2 Material,Garage 2 Attachment,Garage 2 Area,Porch,Other Improvements,Building Square Feet,Repair Condition,Multi Code,Number of Commercial Units,Estimate (Land),Estimate (Building),Sale Date,Deed No.,Sale Price,Longitude,Latitude,Census Tract,Total Building Square Feet,Multi Property Indicator,Property Address,Modeling Group,Full Baths,Age,Use,Number of Units,Percent Ownership,Condo Class Factor,Multi-Family Indicator,Large Lot,"Condition, Desirability and Utility",Location Factor,O'Hare Noise,Floodplain,Road Proximity,Condo Strata,Sale Year,Sale Quarter,Sale Half-Year,Sale Quarter of Year,Sale Month of Year,Sale Half of Year,Most Recent Sale,Age Squared,Age Decade,Age Decade Squared,Lot Size Squared,Improvement Size Squared,Pure Market Filter,Garage Indicator,Neigborhood Code (mapping),Square root of lot size,Square root of age,Square root of improvement size,Town and Neighborhood,"Town and Neighborhood, SF Group Only"
16183220210000,211,60,4521,27,2,2,2,1,10,4,1,3,2,5,0,0,3,,0,0,0,2,,2,3,1,2,2,7,0,0,0,1,0,2240,2,2,0,42940,308100,03/25/2019,1908406040,1,-87.79424,41.86857,813200,,0,1105 S OAK PARK AVE,MF,2,102,2,,,,211,,,0.8879734,0,0,0,,2019,89,45,1,3,1,0,10404,10.2,104.04,20439441,5017600,0,1,60,67.23838,10.0995,47.32864,2760,
16183220210000,211,60,4521,27,2,2,2,1,10,4,1,3,2,5,0,0,3,,0,0,0,2,,2,3,1,2,2,7,0,0,0,1,0,2240,2,2,0,42940,308100,05/13/2019,1913334031,1,-87.79424,41.86857,813200,,0,1105 S OAK PARK AVE,MF,2,102,2,,,,211,,,0.8760686,0,0,0,,2019,90,45,2,5,1,1,10404,10.2,104.04,20439441,5017600,0,1,60,67.23838,10.0995,47.32864,2760,
16183200110000,205,60,6850,27,2,0,1,1,5,3,1,1,2,5,1,0,3,,0,2,2,2,,2,3,1,2,2,7,0,0,0,3,0,1684,2,2,0,65070,399700,06/04/2019,1915525001,725000,-87.79738,41.86762,813200,,0,1126  CLINTON AVE,SF,1,96,1,,,,,,,0.884028,0,0,0,,2019,90,45,2,6,1,1,9216,9.6,92.16,46922500,2835856,1,1,60,82.76473,9.797959,41.03657,2760,3
16183200050000,278,60,5137,27,2,0,1,1,10,6,1,1,1,5,1,2,1,1,1,2,2,2,,2,3,1,2,2,7,0,0,0,3,0,3235,2,2,0,48800,299700,03/22/2019,1908106107,980000,-87.7974,41.86819,813200,,0,1112  CLINTON AVE,SF,4,1,1,,,,,,,0.9014903,0,0,0,,2019,89,45,1,3,1,1,1,0.1,0.01,26388769,10465225,1,1,60,71.67287,1,56.87706,2760,3
16183190160000,205,60,4566,27,2,0,4,1,7,5,1,3,2,5,0,0,2,3,0,2,2,2,,2,3,1,2,2,7,0,0,0,3,106,2046,2,2,0,43370,423110,03/27/2019,1908617138,1,-87.79868,41.86712,813200,,0,1142  HOME AVE,SF,2,99,1,,,,,,,0.905562,0,0,0,,2019,89,45,1,3,1,1,9801,9.9,98.01,20848356,4186116,0,1,60,67.57218,9.949874,45.23273,2760,
16183190110000,204,60,4795,27,5,0,1,1,8,4,1,3,2,5,0,0,1,1,0,2,0,2,,2,3,1,2,2,7,0,0,0,3,21993,1997,2,2,0,45550,309450,03/26/2019,1908506034,340000,-87.79869,41.86758,813200,,0,1130  HOME AVE,SF,2,101,1,,,,,,,0.905345,0,0,0,,2019,89,45,1,3,1,1,10201,10.1,102.01,22992025,3988009,1,1,60,69.24594,10.04988,44.68781,2760,3
16183180150000,205,60,5625,27,2,0,4,1,6,3,1,3,1,5,1,0,2,3,0,2,2,2,,2,4,1,2,2,7,0,0,0,1,0,1296,2,2,0,53430,283820,03/07/2019,1906657223,365000,-87.80005,41.86711,813200,,0,1142  WENONAH AVE,SF,1,112,1,,,,,,,0.9143564,0,0,0,,2019,89,45,1,3,1,1,12544,11.2,125.44,31640625,1679616,1,1,60,75,10.58301,36,2760,3
16183180070000,205,60,5625,27,2,0,1,1,6,3,1,3,2,5,0,0,3,,0,0,0,2,,2,3,1,2,2,7,0,0,0,1,0,1584,2,2,0,53430,355580,04/25/2019,1911513043,290000,-87.80008,41.86793,813200,,0,1118  WENONAH AVE,SF,1,112,1,,,,,,,0.9016121,0,0,0,,2019,90,45,2,4,1,1,12544,11.2,125.44,31640625,2509056,1,1,60,75,10.58301,39.7995,2760,2
16183150601012,299,60,6894,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,5540,116110,01/11/2019,1901104020,115000,-87.7943,41.87046,813200,,0,811 W LEXINGTON ST,NCHARS,,88,1,12,0.08,299,,,,0.9044469,0,0,0,6,2019,89,45,1,1,1,1,7744,8.8,77.44,47527236,,1,,60,83.03012,9.380832,,2760,1
16183150260000,211,60,6900,27,2,2,2,1,12,4,1,3,2,5,0,0,3,,1,1,0,2,,2,3,2,1,1,7,0,0,0,2,0,3374,2,2,0,65550,383900,09/04/2019,1924749200,395000,-87.79427,41.86944,813200,,0,1031 S OAK PARK AVE,MF,2,102,2,,,,211,,,0.8477542,0,0,0,,2019,91,46,3,9,2,1,10404,10.2,104.04,47610000,11383876,1,1,60,83.06624,10.0995,58.08614,2760,3
16183150210000,203,60,5175,27,1,0,2,1,5,3,1,1,2,5,0,0,2,3,1,2,2,2,,2,3,2,2,2,7,0,0,0,1,0,1508,2,2,0,49160,249120,05/10/2019,1913008014,1,-87.79429,41.87007,813200,,0,1015 S OAK PARK AVE,SF,1,95,1,,,,,,,0.8757779,0,0,0,,2019,90,45,2,5,1,1,9025,9.5,90.25,26780625,2274064,0,1,60,71.93747,9.746794,38.83298,2760,
16183150140000,203,60,6850,27,1,0,2,1,6,4,1,3,2,5,0,0,1,1,0,1,2,2,,2,3,2,2,2,7,0,0,0,3,0,1148,2,2,0,65070,238320,04/26/2019,1911634009,1,-87.79482,41.86908,813200,,0,1040 S GROVE AVE,SF,2,105,1,,,,,,,0.8822391,0,0,0,,2019,90,45,2,4,1,1,11025,10.5,110.25,46922500,1317904,0,1,60,82.76473,10.24695,33.88215,2760,
16183150100000,203,60,5137,27,5,0,4,1,6,3,1,3,2,5,1,0,1,1,0,2,2,2,,2,4,1,2,2,7,0,0,0,1,0,1790,2,2,0,48800,264920,05/16/2019,1913606074,1,-87.79483,41.86944,813200,,0,1030 S GROVE AVE,SF,2,104,1,,,,,,,0.8771287,0,0,0,,2019,90,45,2,5,1,1,10816,10.4,108.16,26388769,3204100,0,1,60,71.67287,10.19804,42.30839,2760,
16183150010000,205,60,6850,27,2,0,1,1,6,4,1,3,2,5,0,0,3,,1,1,0,2,,2,3,1,2,2,7,0,0,0,3,0,1990,2,2,0,65070,396650,09/17/2019,1926049260,357000,-87.79487,41.87045,813200,,0,1000 S GROVE AVE,SF,1,109,1,,,,,,,0.8463649,0,0,0,,2019,91,46,3,9,2,1,11881,10.9,118.81,46922500,3960100,1,1,60,82.76473,10.44031,44.60942,2760,3
16183140170000,203,60,5137,27,1,0,2,1,5,3,1,3,2,5,0,0,1,3,0,0,0,2,,2,3,2,2,2,7,0,0,0,3,0,1320,2,2,0,48800,244200,07/22/2019,1920333210,1,-87.79613,41.86901,813200,,0,1042 S KENILWORTH AVE,SF,1,94,1,,,,,,,0.8664165,0,0,0,,2019,91,46,3,7,2,1,8836,9.4,88.36,26388769,1742400,0,1,60,71.67287,9.69536,36.3318,2760,
16183130020000,205,60,4110,27,2,0,4,1,5,3,1,3,2,5,0,0,3,,0,2,0,2,,2,3,1,2,2,7,0,0,0,1,0,1232,2,2,0,39040,300870,02/20/2019,1905145042,230000,-87.79748,41.87034,813200,,0,1002  CLINTON AVE,SF,1,102,1,,,,,,,0.9071012,0,0,0,,2019,89,45,1,2,1,1,10404,10.2,104.04,16892100,1517824,1,1,60,64.10928,10.0995,35.09986,2760,2
16183100040000,206,60,5250,27,2,0,1,1,10,4,1,3,2,5,1,0,2,1,0,2,2,2,,2,3,1,2,2,7,0,0,0,1,0,2280,2,2,0,49870,342000,08/23/2019,1923513070,1,-87.80156,41.87007,813200,,0,1008  WISCONSIN AVE,SF,3,102,1,,,,,,,0.8738197,0,0,0,,2019,91,46,3,8,2,1,10404,10.2,104.04,27562500,5198400,0,1,60,72.45688,10.0995,47.74935,2760,
16183090190000,205,60,5130,27,2,0,4,1,6,3,1,3,1,5,0,0,3,,0,0,0,2,,2,3,1,2,2,7,0,0,0,3,0,1296,2,2,0,48730,290170,06/25/2019,1917646007,350000,-87.80238,41.86972,813200,,0,1019  WISCONSIN AVE,SF,1,93,1,,,,,,,0.8900756,0,0,0,,2019,90,45,2,6,1,1,8649,9.3,86.49,26316900,1679616,1,1,60,71.62402,9.643651,36,2760,3
16183070341009,299,60,10350,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,7540,150860,03/07/2019,1906606047,1,-87.79432,41.87095,813200,,0,929 S OAK PARK AVE,NCHARS,,47,1,12,0.08,299,,,,0.8908367,0,0,0,4,2019,89,45,1,3,1,1,2209,4.7,22.09,107122500,,0,,60,101.7349,6.855655,,2760,
16183070140000,206,60,3425,27,2,0,2,1,6,4,1,3,2,5,0,0,3,,0,0,0,2,,2,2,2,2,2,7,0,0,0,2,0,2684,2,2,0,32530,452560,07/25/2019,1920655118,610000,-87.79488,41.87094,813200,,0,940 S GROVE AVE,SF,2,106,1,,,,,,,0.859213,0,0,0,,2019,91,46,3,7,2,1,11236,10.6,112.36,11730625,7203856,1,1,60,58.5235,10.29563,51.80734,2760,3
16183050330000,278,60,4452,27,2,0,1,1,7,4,1,1,1,5,1,1,2,1,1,2,2,2,,2,3,1,2,2,7,0,0,0,3,0,2920,2,2,0,42290,379000,03/14/2019,1907349099,850000,-87.79749,41.8707,813200,,0,946  CLINTON AVE,SF,3,1,1,,,,,,,0.9015208,0,0,0,,2019,89,45,1,3,1,1,1,0.1,0.01,19820304,8526400,1,1,60,66.72331,1,54.03702,2760,3
16183050300000,205,60,3425,27,2,0,2,1,6,3,1,3,2,5,0,0,3,,1,2,2,2,,2,3,1,2,2,7,0,0,0,1,0,1623,2,2,0,32530,292790,04/05/2019,1909513057,415000,-87.79693,41.87077,813200,,0,943 S KENILWORTH AVE,SF,1,89,1,,,,,,,0.8941934,0,0,0,,2019,90,45,2,4,1,1,7921,8.9,79.21,11730625,2634129,1,1,60,58.5235,9.433981,40.28647,2760,3
16183040070000,205,60,4566,27,2,0,4,1,6,3,1,3,2,5,0,0,1,3,1,2,0,2,,2,3,1,2,2,7,0,0,0,1,0,1176,2,2,0,43370,282650,07/02/2019,1918322026,460000,-87.79883,41.87156,813200,,0,920  HOME AVE,SF,1,107,1,,,,,,,0.8784087,0,0,0,,2019,91,46,3,7,2,1,11449,10.7,114.49,20848356,1382976,1,1,60,67.57218,10.34408,34.29286,2760,3
16183030220000,203,60,3750,27,1,0,2,1,5,3,1,3,2,5,0,0,1,3,0,0,0,2,,2,3,1,2,2,7,0,0,0,3,0,1078,2,2,0,35620,212270,08/19/2019,1923149175,161500,-87.79961,41.87184,813200,,0,913  HOME AVE,SF,1,104,1,,,,,,,0.8687468,0,0,0,,2019,91,46,3,8,2,1,10816,10.4,108.16,14062500,1162084,1,1,60,61.23724,10.19804,32.83291,2760,1
16183030220000,203,60,3750,27,1,0,2,1,5,3,1,3,2,5,0,0,1,3,0,0,0,2,,2,3,1,2,2,7,0,0,0,3,0,1078,2,2,0,35620,212270,04/04/2019,1909245026,1,-87.79961,41.87184,813200,,0,913  HOME AVE,SF,1,104,1,,,,,,,0.9020317,0,0,0,,2019,90,45,2,4,1,0,10816,10.4,108.16,14062500,1162084,0,1,60,61.23724,10.19804,32.83291,2760,
16183030150000,204,60,5625,27,5,0,4,1,7,5,1,3,2,5,0,0,1,1,1,2,2,2,,2,3,1,2,2,7,0,0,0,1,0,2164,2,2,0,53430,299710,05/15/2019,1913513148,1,-87.80021,41.8713,813200,,0,928  WENONAH AVE,SF,2,95,1,,,,,,,0.8939851,0,0,0,,2019,90,45,2,5,1,1,9025,9.5,90.25,31640625,4682896,0,1,60,75,9.746794,46.51881,2760,
16183020300000,206,60,5625,27,2,0,1,1,7,4,3,3,1,5,1,0,3,,0,2,2,2,,2,3,1,2,2,7,0,0,0,3,0,3045,2,2,0,53430,493590,02/28/2019,1905918079,541000,-87.801,41.87129,813200,,0,929  WENONAH AVE,SF,2,108,1,,,,,,,0.9143408,0,0,0,,2019,89,45,1,2,1,1,11664,10.8,116.64,31640625,9272025,1,1,60,75,10.3923,55.18152,2760,3
16183010080000,203,60,5666,27,5,0,1,1,6,3,3,3,1,5,0,0,2,1,0,2,2,2,,3,3,1,2,2,7,0,0,0,1,0,1140,2,2,0,53820,164630,08/15/2019,1922749293,195000,-87.80314,41.87149,813200,,0,920 S MAPLE AVE,SF,1,117,1,,,,,,,0.8773949,0,0,0,,2019,91,46,3,8,2,1,13689,11.7,136.89,32103556,1299600,1,1,60,75.27284,10.81665,33.76389,2760,2
16182310050000,205,50,5320,27,2,0,1,1,6,4,1,3,2,5,0,0,1,3,1,2,2,2,,2,3,1,2,2,7,0,0,0,1,0,1788,2,2,0,47880,415470,09/24/2019,1926755278,340725,-87.78514,41.87382,813000,,0,814 S ELMWOOD AVE,SF,1,114,1,,,,,,,0.790948,0,0,0,,2019,91,46,3,9,2,1,12996,11.4,129.96,28302400,3196944,1,1,50,72.93833,10.67708,42.28475,2750,3
16182290361004,299,50,7373,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,3600,84860,01/17/2019,1901712041,115400,-87.78767,41.87283,812900,,0,842 S SCOVILLE AVE,NCHARS,,91,1,18,0.06,299,,,AV,0.8674499,0,0,0,4,2019,89,45,1,1,1,1,8281,9.1,82.81,54361129,,1,,50,85.86617,9.539392,,2750,1
16182290361002,299,50,7373,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,3600,84860,09/10/2019,1925355133,1,-87.78767,41.87283,812900,,0,838 S SCOVILLE AVE,NCHARS,,91,1,18,0.06,299,,,AV,0.8101124,0,0,0,4,2019,91,46,3,9,2,1,8281,9.1,82.81,54361129,,0,,50,85.86617,9.539392,,2750,
16182290340000,278,50,4410,27,2,0,1,1,8,4,1,1,1,5,1,0,3,,1,2,2,2,,2,3,1,2,2,7,0,0,0,3,0,2681,2,2,0,39690,590310,08/28/2019,1924008329,795000,-87.78706,41.87399,812900,,0,809  GUNDERSON AVE,SF,3,1,1,,,,,,,0.8094594,0,0,0,,2019,91,46,3,8,2,1,1,0.1,0.01,19448100,7187761,1,1,50,66.40783,1,51.77837,2750,3
16182290220000,205,50,4725,27,2,0,1,1,7,4,1,1,1,5,0,0,2,3,1,2,2,2,,2,3,1,2,2,7,0,0,0,1,0,1914,2,2,0,42520,383180,09/30/2019,1927355298,1,-87.78705,41.87358,812900,,0,821  GUNDERSON AVE,SF,2,109,1,,,,,,,0.8014035,0,0,0,,2019,91,46,3,9,2,1,11881,10.9,118.81,22325625,3663396,0,1,50,68.73864,10.44031,43.74929,2750,
16182290140000,205,50,3150,27,2,0,2,1,6,4,1,3,2,5,0,0,3,,1,2,2,2,,2,1,2,2,2,7,0,0,0,3,0,1648,2,2,0,28350,367750,07/26/2019,1920747205,355000,-87.78756,41.87328,812900,,0,828 S SCOVILLE AVE,SF,1,94,1,,,,,,,0.8205437,0,0,0,,2019,91,46,3,7,2,1,8836,9.4,88.36,9922500,2715904,1,1,50,56.12486,9.69536,40.59557,2750,3
16182270251031,299,50,18250,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,4770,81450,08/22/2019,1923446000,145064,-87.78995,41.87279,812900,,0,622 W HARRISON ST,NCHARS,,85,1,62,0.03,299,,,,0.8277552,0,0,0,5,2019,91,46,3,8,2,1,7225,8.5,72.25,333062500,,1,,50,135.0926,9.219544,,2750,1
16182270251030,299,50,18250,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,4770,81450,08/21/2019,1923334094,145064,-87.78995,41.87279,812900,,0,622 W HARRISON ST,NCHARS,,85,1,62,0.03,299,,,,0.8279982,0,0,0,5,2019,91,46,3,8,2,1,7225,8.5,72.25,333062500,,1,,50,135.0926,9.219544,,2750,1
16182270251018,299,50,18250,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,4310,73520,08/21/2019,1923334093,130950,-87.78995,41.87279,812900,,0,618 W HARRISON ST,NCHARS,,85,1,62,0.03,299,,,,0.8279982,0,0,0,5,2019,91,46,3,8,2,1,7225,8.5,72.25,333062500,,1,,50,135.0926,9.219544,,2750,1
16182270251017,299,50,18250,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,4310,73520,08/22/2019,1923446025,130950,-87.78995,41.87279,812900,,0,618 W HARRISON ST,NCHARS,,85,1,62,0.03,299,,,,0.8277552,0,0,0,5,2019,91,46,3,8,2,1,7225,8.5,72.25,333062500,,1,,50,135.0926,9.219544,,2750,1
16182270251013,299,50,18250,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,4690,80060,08/22/2019,1923446040,142590,-87.78995,41.87279,812900,,0,616 W HARRISON ST,NCHARS,,85,1,62,0.03,299,,,,0.8277552,0,0,0,5,2019,91,46,3,8,2,1,7225,8.5,72.25,333062500,,1,,50,135.0926,9.219544,,2750,1
16182270251004,299,50,18250,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,4690,80060,08/22/2019,1923446031,142590,-87.78995,41.87279,812900,,0,612 W HARRISON ST,NCHARS,,85,1,62,0.03,299,,,,0.8277552,0,0,0,5,2019,91,46,3,8,2,1,7225,8.5,72.25,333062500,,1,,50,135.0926,9.219544,,2750,1
16182270170000,203,50,3875,27,5,0,1,1,7,6,1,3,2,5,0,0,1,1,1,2,2,2,,2,3,1,2,2,7,0,0,0,1,0,1620,2,2,0,34870,299700,04/25/2019,1911501006,350720,-87.78948,41.87314,812900,,0,833 S EAST AVE,SF,1,101,1,,,,,,,0.8539819,0,0,0,,2019,90,45,2,4,1,1,10201,10.1,102.01,15015625,2624400,1,1,50,62.2495,10.04988,40.24922,2750,3
16182260351002,299,50,12250,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,4450,118850,01/22/2019,1902245018,94270,-87.79064,41.87277,812900,,0,628  HARRISON ST,NCHARS,,89,1,32,0.04,299,,,,0.8829513,0,0,0,6,2019,89,45,1,1,1,1,7921,8.9,79.21,150062500,,1,,50,110.6797,9.433981,,2750,1
16182260270000,203,50,6250,27,1,0,2,1,6,4,1,3,2,5,0,0,1,3,0,2,2,2,,2,3,1,2,2,7,0,0,0,1,0,1300,2,2,0,56250,253500,08/26/2019,1923808092,379500,-87.79071,41.87333,812900,,0,825  CLARENCE AVE,SF,1,97,1,,,,,,,0.8306555,0,0,0,,2019,91,46,3,8,2,1,9409,9.7,94.09,39062500,1690000,1,1,50,79.05694,9.848858,36.05551,2750,3
16182260230000,205,50,3125,27,2,0,1,1,6,3,1,3,2,5,0,0,3,,0,2,2,2,,2,3,1,2,2,7,0,0,0,3,0,1216,2,2,0,28120,273600,08/30/2019,1924217110,339000,-87.79072,41.87364,812900,,0,817  CLARENCE AVE,SF,1,104,1,,,,,,,0.8296544,0,0,0,,2019,91,46,3,8,2,1,10816,10.4,108.16,9765625,1478656,1,1,50,55.9017,10.19804,34.87119,2750,3
16182260130000,211,50,3375,27,2,2,4,1,10,6,1,3,2,5,0,0,3,,0,0,0,2,,2,3,1,2,2,7,0,0,0,3,0,2100,2,2,0,30370,316510,05/03/2019,1912334043,1,-87.79123,41.87322,812900,,0,828  WESLEY AVE,MF,2,104,2,,,,211,,,0.8612866,0,0,0,,2019,90,45,2,5,1,1,10816,10.4,108.16,11390625,4410000,0,1,50,58.09475,10.19804,45.82576,2750,
16182240311003,299,50,3394,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,7630,217620,05/03/2019,1912346003,189000,-87.79381,41.87413,812900,,0,800 S OAK PARK AVE,NCHARS,,93,1,4,0.17,299,,,,0.873284,0,0,0,9,2019,90,45,2,5,1,1,8649,9.3,86.49,11519236,,1,,50,58.25805,9.643651,,2750,2
16182210060000,206,50,4410,27,2,0,4,1,7,2,1,3,2,5,1,0,3,,0,2,2,2,,2,3,1,2,2,7,0,0,0,1,0,2640,2,2,0,39690,417650,03/29/2019,1908818027,1,-87.78763,41.87553,812900,,0,716 S SCOVILLE AVE,SF,2,103,1,,,,,,,0.8497902,0,0,0,,2019,89,45,1,3,1,1,10609,10.3,106.09,19448100,6969600,0,1,50,66.40783,10.14889,51.38093,2750,
16182200130000,204,50,4168,27,5,0,4,1,9,5,1,3,2,5,1,0,1,1,1,2,2,2,,2,3,1,2,2,7,0,0,0,3,0,2031,2,2,0,37510,291250,09/04/2019,1924734019,1,-87.78883,41.87469,812900,,0,740 S EAST AVE,SF,2,104,1,,,,,,,0.8180127,0,0,0,,2019,91,46,3,9,2,1,10816,10.4,108.16,17372224,4124961,0,1,50,64.56005,10.19804,45.06662,2750,
16182190220000,203,50,6250,27,5,0,1,1,6,3,1,3,2,5,0,0,1,1,1,2,0,2,,2,1,1,2,2,7,0,0,0,1,0,1222,2,2,0,56250,218740,03/28/2019,1908755084,435000,-87.78957,41.87562,812900,,0,713 S EAST AVE,SF,1,107,1,,,,,,,0.860943,0,0,0,,2019,89,45,1,3,1,1,11449,10.7,114.49,39062500,1493284,1,1,50,79.05694,10.34408,34.95712,2750,3
16182180331001,299,50,6250,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,6400,100140,04/26/2019,1910745033,149000,-87.79127,41.87449,812900,,0,746 S WESLEY AVE,NCHARS,,83,1,12,0.12,299,,,,0.8629006,0,0,0,7,2019,90,45,2,4,1,1,6889,8.3,68.89,39062500,,1,,50,79.05694,9.110434,,2750,1
16182180080000,205,50,3125,27,2,0,4,1,7,3,1,1,2,5,0,0,3,,1,2,2,2,,2,3,1,2,2,7,0,0,0,3,0,1471,2,2,0,28120,294200,07/26/2019,1920708067,327800,-87.7913,41.87528,812900,,0,722  WESLEY AVE,SF,1,98,1,,,,,,,0.8408384,0,0,0,,2019,91,46,3,7,2,1,9604,9.8,96.04,9765625,2163841,1,1,50,55.9017,9.899495,38.35362,2750,3
16182170240000,205,50,6300,27,2,0,1,1,6,3,1,1,2,5,0,0,1,3,1,2,0,2,,2,3,1,2,2,7,0,0,0,3,0,1468,2,2,0,56700,310920,09/12/2019,1925522030,1,-87.79198,41.87475,812900,,0,737  WESLEY AVE,SF,1,113,1,,,,,,,0.8326196,0,0,0,,2019,91,46,3,9,2,1,12769,11.3,127.69,39690000,2155024,0,1,50,79.37254,10.63015,38.31449,2750,
16182150280000,205,50,5040,27,2,0,4,1,6,4,1,3,2,5,0,0,1,3,1,0,0,2,,2,1,1,2,2,7,0,0,0,1,0,1848,2,2,0,45360,449890,06/20/2019,1917108019,327000,-87.78469,41.87641,813000,,0,647 S RIDGELAND AVE,SF,2,105,1,,,,,,,0.8118329,0,0,1,,2019,90,45,2,6,1,1,11025,10.5,110.25,25401600,3415104,1,1,50,70.99296,10.24695,42.98837,2750,3
16182140290000,234,50,4665,27,4,0,2,1,7,4,3,1,1,5,1,0,3,,0,2,2,2,,2,3,2,2,2,7,0,0,0,3,0,1116,2,2,0,41980,333020,08/09/2019,1922146020,1,-87.78595,41.87781,813000,,0,605 S ELMWOOD AVE,SF,2,53,1,,,,,,,0.8080986,0,0,0,,2019,91,46,3,8,2,1,2809,5.3,28.09,21762225,1245456,0,1,50,68.30081,7.28011,33.40659,2750,
16182140250000,206,50,6650,27,2,0,4,1,9,4,1,3,2,5,0,1,1,3,1,2,2,2,,2,3,1,2,2,7,0,0,0,3,160,2626,2,2,0,59850,438280,03/15/2019,1907418033,570000,-87.78592,41.87676,813000,,0,635 S ELMWOOD AVE,SF,2,109,1,,,,,,,0.8431709,0,0,0,,2019,89,45,1,3,1,1,11881,10.9,118.81,44222500,6895876,1,1,50,81.54753,10.44031,51.24451,2750,3
16182140100000,205,50,5320,27,2,0,4,1,7,4,1,3,2,5,0,1,1,3,0,2,0,2,,2,3,1,2,2,7,0,0,0,2,0,1737,2,2,0,47880,329160,06/18/2019,1916949406,350000,-87.78647,41.87693,813000,,0,630  GUNDERSON AVE,SF,2,109,1,,,,,,,0.8234888,0,0,0,,2019,90,45,2,6,1,1,11881,10.9,118.81,28302400,3017169,1,1,50,72.93833,10.44031,41.67733,2750,3
16182130360000,211,50,9829,27,2,2,3,1,13,6,1,1,2,5,0,1,1,1,2,2,2,2,,2,0,0,0,0,7,0,0,0,3,0,4459,2,2,0,88460,552600,08/01/2019,1921316090,1,-87.78706,41.8765,812900,,0,502  JACKSON BLVD,MF,2,115,2,,,,211,,,0.8161764,0,0,0,,2019,91,46,3,8,2,1,13225,11.5,132.25,96609241,19882681,0,0,50,99.14131,10.72381,66.77574,2750,
16182130190000,205,50,4199,27,2,0,4,1,9,3,1,3,2,5,1,1,2,3,1,2,2,2,,2,3,1,2,2,7,0,0,0,3,0,1752,2,2,0,37790,346370,03/25/2019,1908449231,450000,-87.78719,41.87773,812900,,0,607  GUNDERSON AVE,SF,1,95,1,,,,,,,0.8487161,0,0,0,,2019,89,45,1,3,1,1,9025,9.5,90.25,17631601,3069504,1,1,50,64.79969,9.746794,41.8569,2750,3
16182130010000,205,50,4158,27,2,0,4,1,8,4,1,3,1,5,1,1,3,,1,2,2,2,,2,3,4,2,2,7,0,0,0,3,0,1857,1,2,0,37420,367870,06/27/2019,1917845062,1,-87.78771,41.87791,812900,,0,600 S SCOVILLE AVE,SF,2,101,1,,,,,,,0.8289951,0,0,0,,2019,90,45,2,6,1,1,10201,10.1,102.01,17288964,3448449,0,1,50,64.48256,10.04988,43.09292,2750,
16182120300000,278,50,6300,27,2,0,4,1,7,3,1,1,1,5,1,1,3,,1,2,2,2,,2,3,1,2,2,7,0,0,0,3,0,2040,2,2,0,56700,523300,09/26/2019,1926906143,495000,-87.78837,41.8765,812900,,0,641 S SCOVILLE AVE,SF,2,29,1,,,,,,,0.8102106,0,0,0,,2019,91,46,3,9,2,1,841,2.9,8.41,39690000,4161600,1,1,50,79.37254,5.385165,45.16636,2750,3
16182120130000,205,50,4410,27,2,0,1,1,6,4,1,1,2,5,1,0,1,3,1,2,2,2,,2,3,1,2,2,7,0,0,0,1,0,1638,2,2,0,39690,353840,05/03/2019,1912341104,1,-87.7889,41.87665,812900,,0,636 S EAST AVE,SF,1,104,1,,,,,,,0.8486436,0,0,0,,2019,90,45,2,5,1,1,10816,10.4,108.16,19448100,2683044,0,1,50,66.40783,10.19804,40.47221,2750,
16182110340000,205,50,6275,27,2,0,4,1,9,4,1,3,1,5,1,1,2,1,1,2,2,2,,2,3,1,2,2,7,0,0,0,1,0,1780,2,2,0,56470,355210,05/22/2019,1914201298,537000,-87.7896,41.87662,812900,,0,637 S EAST AVE,SF,2,103,1,,,,,,,0.8478669,0,0,0,,2019,90,45,2,5,1,1,10609,10.3,106.09,39375625,3168400,1,1,50,79.2149,10.14889,42.19005,2750,3
